"year","state","species","value_imputed_gdp_adjusted","nmfs_region"
2014,"New Jersey","SKATE, CLEARNOSE",470296.37,"Mid Atlantic"
2014,"New Jersey","SKATE, LITTLE",71482.05,"Mid Atlantic"
2014,"New Jersey","SKATE, WINTER",573404.79,"Mid Atlantic"
2014,"New Jersey","SKATES, RAJIDAE (FAMILY) **",59258.69,"Mid Atlantic"
2014,"New Jersey","SPOT",23718.33,"Mid Atlantic"
2014,"New Jersey","SQUID, LONGFIN LOLIGO",2550030.87,"Mid Atlantic"
2014,"New Jersey","STARGAZER, NORTHERN",57.88,"Mid Atlantic"
2014,"New Jersey","SWORDFISH",466877.3,"Mid Atlantic"
2014,"New Jersey","TAUTOG",99205.05,"Mid Atlantic"
2014,"New Jersey","TILEFISH, BLUELINE",417607.62,"Mid Atlantic"
2014,"New Jersey","TILEFISH, GOLDEN",1280507.26,"Mid Atlantic"
2014,"New Jersey","TRIGGERFISHES **",1644.9,"Mid Atlantic"
2014,"New Jersey","TUNA, ALBACORE",136876.53,"Mid Atlantic"
2014,"New Jersey","TUNA, BIGEYE",1287124.47,"Mid Atlantic"
2014,"New Jersey","TUNA, BLUEFIN",47453.07,"Mid Atlantic"
2014,"New Jersey","TUNA, SKIPJACK",18363.02,"Mid Atlantic"
2014,"New Jersey","TUNA, YELLOWFIN",842966.99,"Mid Atlantic"
2014,"New Jersey","WAHOO",3088.16,"Mid Atlantic"
2014,"New Jersey","WEAKFISH",16858.97,"Mid Atlantic"
2014,"New Jersey","WHELK, CHANNELED",269245.76,"Mid Atlantic"
2014,"New Jersey","WHELK, KNOBBED",779040.85,"Mid Atlantic"
2014,"New Jersey","AMBERJACKS **",188.95,"Mid Atlantic"
2014,"New Jersey","BASS, STRIPED",183149.4,"Mid Atlantic"
2014,"New Jersey","CATFISH, BLUE",26.03,"Mid Atlantic"
2014,"New Jersey","CATFISHES, BULLHEAD **",469.65,"Mid Atlantic"
2014,"New Jersey","CLAM, QUAHOG, OCEAN",10510140.87,"Mid Atlantic"
2014,"New Jersey","COD, ATLANTIC",32869.56,"Mid Atlantic"
2014,"New Jersey","CRAB, ATLANTIC ROCK",28766.99,"Mid Atlantic"
2014,"New Jersey","CRUSTACEANS **",166643.2,"Mid Atlantic"
2014,"New Jersey","CUNNER",200.88,"Mid Atlantic"
2014,"New Jersey","DRUM, RED",98.23,"Mid Atlantic"
2014,"New Jersey","DRUMS **",156.9,"Mid Atlantic"
2014,"New Jersey","FLOUNDER, FOURSPOT",278.79,"Mid Atlantic"
2014,"New Jersey","FLOUNDER, WITCH",31184.28,"Mid Atlantic"
2014,"New Jersey","GARFISHES **",3.57,"Mid Atlantic"
2014,"New Jersey","GROUPER, SNOWY",2044.25,"Mid Atlantic"
2014,"New Jersey","GRUNTS, HAEMULIDAE (FAMILY) **",141.27,"Mid Atlantic"
2014,"New Jersey","HAKE, OFFSHORE",55339.76,"Mid Atlantic"
2014,"New Jersey","HAKE, WHITE",7841.27,"Mid Atlantic"
2014,"New Jersey","JACK, CREVALLE",334.94,"Mid Atlantic"
2014,"New Jersey","KINGFISH, NORTHERN",264.12,"Mid Atlantic"
2014,"New Jersey","MACKEREL, FRIGATE",1269.82,"Mid Atlantic"
2014,"New Jersey","MACKEREL, KING",2893.67,"Mid Atlantic"
2014,"New Jersey","MULLET, STRIPED",456.49,"Mid Atlantic"
2014,"New Jersey","OPAH",1092.46,"Mid Atlantic"
2014,"New Jersey","PERCH, WHITE",46183.59,"Mid Atlantic"
2014,"New Jersey","PERIWINKLES, ATLANTIC **",59.01,"Mid Atlantic"
2014,"New Jersey","POLLOCK",426.78,"Mid Atlantic"
2014,"New Jersey","POUT, OCEAN",1009.91,"Mid Atlantic"
2014,"New Jersey","PUFFER, NORTHERN",981.32,"Mid Atlantic"
2014,"New Jersey","PUFFERS, TETRAODONTIDAE (FAMILY) **",581.2,"Mid Atlantic"
2014,"New Jersey","RAVEN, SEA",11.35,"Mid Atlantic"
2014,"New Jersey","REDFISH, ACADIAN",1015.33,"Mid Atlantic"
2014,"New Jersey","RIBBONFISHES **",69.45,"Mid Atlantic"
2014,"New Jersey","ROSEFISH, BLACKBELLY",751.04,"Mid Atlantic"
2014,"New Jersey","RUNNER, BLUE",190.26,"Mid Atlantic"
2014,"New Jersey","SCALLOP, BAY",78786.41,"Mid Atlantic"
2014,"New Jersey","SHAD, AMERICAN",116551.01,"Mid Atlantic"
2014,"New Jersey","SHARK, SANDBAR",17945.2,"Mid Atlantic"
2014,"New Jersey","SHARK, SPINNER",759.65,"Mid Atlantic"
2014,"New Jersey","SILVERSIDES, ATHERINIDAE (FAMILY) **",8.79,"Mid Atlantic"
2014,"New Jersey","SKATE, SMOOTH",4892.45,"Mid Atlantic"
2014,"New Jersey","SNAPPERS, LUTJANIDAE (FAMILY) **",80.6,"Mid Atlantic"
2014,"New Jersey","SQUID, SHORTFIN ILLEX",3066513.24,"Mid Atlantic"
2014,"New Jersey","TOADFISHES, BATRACHOIDIDAE (FAMILY) **",3096.48,"Mid Atlantic"
2014,"New Jersey","TUNA, LITTLE TUNNY",4554.46,"Mid Atlantic"
2014,"New Jersey","VERTEBRATES, JAWED",70509.68,"Mid Atlantic"
2014,"New Jersey","WINDOWPANE",8583.82,"Mid Atlantic"
2014,"New Jersey","WRECKFISH",65.56,"Mid Atlantic"
2014,"New York","BASS, BLACK SEA",799082.52,"Mid Atlantic"
2014,"New York","BASS, STRIPED",1519526.5,"Mid Atlantic"
2014,"New York","BLUEFISH",673499.33,"Mid Atlantic"
2014,"New York","BONITO, ATLANTIC",13138.9,"Mid Atlantic"
2014,"New York","BUTTERFISH",569159.9,"Mid Atlantic"
2014,"New York","CLAM, ARK, BLOOD",1095.95,"Mid Atlantic"
2014,"New York","CLAM, QUAHOG, NORTHERN",11362057.42,"Mid Atlantic"
2014,"New York","CLAM, RAZOR, ATLANTIC",82703.03,"Mid Atlantic"
2014,"New York","CLAM, SOFT",947302.56,"Mid Atlantic"
2014,"New York","CLAMS, PITAR **",1008.16,"Mid Atlantic"
2014,"New York","COBIA",872.13,"Mid Atlantic"
2014,"New York","COD, ATLANTIC",21942.23,"Mid Atlantic"
2014,"New York","CRAB, ATLANTIC ROCK",15525.69,"Mid Atlantic"
2014,"New York","CRAB, BLUE",569423.27,"Mid Atlantic"
2014,"New York","CRAB, GREEN",1733.65,"Mid Atlantic"
2014,"New York","CRAB, HORSESHOE",343183.09,"Mid Atlantic"
2014,"New York","CRAB, JONAH",285759.35,"Mid Atlantic"
2014,"New York","CROAKER, ATLANTIC",545.08,"Mid Atlantic"
2014,"New York","CUNNER",10001.54,"Mid Atlantic"
2014,"New York","DOLPHINFISH",32137.69,"Mid Atlantic"
2014,"New York","DORY, BUCKLER",22173.77,"Mid Atlantic"
2014,"New York","DRUM, BLACK",110.95,"Mid Atlantic"
2014,"New York","EEL, AMERICAN",66206.8,"Mid Atlantic"
2014,"New York","EEL, CONGER",18296.45,"Mid Atlantic"
2014,"New York","FLOUNDER, AMERICAN PLAICE",3665.08,"Mid Atlantic"
2014,"New York","FLOUNDER, FOURSPOT",4511.16,"Mid Atlantic"
2014,"New York","FLOUNDER, SUMMER",2891241.05,"Mid Atlantic"
2014,"New York","FLOUNDER, WINTER",130475.43,"Mid Atlantic"
2014,"New York","FLOUNDER, WITCH",6413.65,"Mid Atlantic"
2014,"New York","FLOUNDER, YELLOWTAIL",277066.97,"Mid Atlantic"
2014,"New York","GARFISHES **",22.19,"Mid Atlantic"
2014,"New York","GOOSEFISH",1262413.41,"Mid Atlantic"
2014,"New York","HAKE, OFFSHORE",1623.67,"Mid Atlantic"
2014,"New York","HAKE, RED",113025.06,"Mid Atlantic"
2014,"New York","HAKE, SILVER",1858805.26,"Mid Atlantic"
2014,"New York","HAKE, WHITE",372.39,"Mid Atlantic"
2014,"New York","HAKES, RED AND WHITE **",14606.29,"Mid Atlantic"
2014,"New York","HERRING, ATLANTIC",31119.88,"Mid Atlantic"
2014,"New York","HERRING, BLUEBACK",285.57,"Mid Atlantic"
2014,"New York","HERRINGS, RIVER **",9567.41,"Mid Atlantic"
2014,"New York","JACK, BAR",13.51,"Mid Atlantic"
2014,"New York","JACK, CREVALLE",973.43,"Mid Atlantic"
2014,"New York","KINGFISH, NORTHERN",806.53,"Mid Atlantic"
2014,"New York","KINGFISHES **",4755.24,"Mid Atlantic"
2014,"New York","LOBSTER, AMERICAN",950244.08,"Mid Atlantic"
2014,"New York","MACKEREL, ATLANTIC",26975.32,"Mid Atlantic"
2014,"New York","MACKEREL, KING",639.63,"Mid Atlantic"
2014,"New York","MACKEREL, SPANISH",6791.83,"Mid Atlantic"
2014,"New York","MENHADEN, ATLANTIC",2148.49,"Mid Atlantic"
2014,"New York","MENHADENS **",109048.37,"Mid Atlantic"
2014,"New York","MUSSEL, SEA",3550.27,"Mid Atlantic"
2014,"New York","OYSTER, EASTERN",9041456.19,"Mid Atlantic"
2014,"New York","PERCH, WHITE",2627.01,"Mid Atlantic"
2014,"New York","PERCH, YELLOW",103804,"Mid Atlantic"
2014,"New York","POLLOCK",1913.1,"Mid Atlantic"
2014,"New York","PUFFER, NORTHERN",2638.59,"Mid Atlantic"
2014,"New York","PUFFERS, TETRAODONTIDAE (FAMILY) **",6336.47,"Mid Atlantic"
2014,"New York","RAVEN, SEA",300.04,"Mid Atlantic"
2014,"New York","REDFISH, ACADIAN",3426.79,"Mid Atlantic"
2014,"New York","RUNNER, BLUE",34.73,"Mid Atlantic"
2014,"New York","SCALLOP, BAY",1649116.29,"Mid Atlantic"
2014,"New York","SCALLOP, SEA",2858943.21,"Mid Atlantic"
2014,"New York","SCUP",2231534.72,"Mid Atlantic"
2014,"New York","SEAROBIN, STRIPED",663.75,"Mid Atlantic"
2014,"New York","SEAROBINS **",4696.39,"Mid Atlantic"
2014,"New York","SEATROUT, SPOTTED",155.32,"Mid Atlantic"
2014,"New York","SHAD, AMERICAN",1888.98,"Mid Atlantic"
2014,"New York","SHAD, GIZZARD",20.26,"Mid Atlantic"
2014,"New York","SHARK, DOGFISH, SMOOTH",109052.23,"Mid Atlantic"
2014,"New York","SHARK, DOGFISH, SPINY",15916.41,"Mid Atlantic"
2014,"New York","SHARK, MAKO, SHORTFIN",13534.45,"Mid Atlantic"
2014,"New York","SHARK, THRESHER",1171.2,"Mid Atlantic"
2014,"New York","SHEEPSHEAD",42.45,"Mid Atlantic"
2014,"New York","SHRIMPS, MANTIS **",2627.01,"Mid Atlantic"
2014,"New York","SILVERSIDE, ATLANTIC",41438.83,"Mid Atlantic"
2014,"New York","SILVERSIDES, ATHERINIDAE (FAMILY) **",26732.21,"Mid Atlantic"
2014,"New York","SKATE, LITTLE",2704.19,"Mid Atlantic"
2014,"New York","SKATE, SMOOTH",13167.85,"Mid Atlantic"
2014,"New York","SKATE, WINTER",373661.41,"Mid Atlantic"
2014,"New York","SKATES, RAJIDAE (FAMILY) **",280482.18,"Mid Atlantic"
2014,"New York","SNAILS, MOON **",3422.93,"Mid Atlantic"
2014,"New York","SPADEFISH **",54.99,"Mid Atlantic"
2014,"New York","SPADEFISH, ATLANTIC",21.22,"Mid Atlantic"
2014,"New York","SPOT",1015.88,"Mid Atlantic"
2014,"New York","SQUID, LONGFIN LOLIGO",5255519.32,"Mid Atlantic"
2014,"New York","SQUID, SHORTFIN ILLEX",6103,"Mid Atlantic"
2014,"New York","SWORDFISH",132702.07,"Mid Atlantic"
2014,"New York","TAUTOG",364021.65,"Mid Atlantic"
2014,"New York","TILEFISH, BLUELINE",7902.25,"Mid Atlantic"
2014,"New York","TILEFISH, GOLDEN",4096963.94,"Mid Atlantic"
2014,"New York","TOADFISH, OYSTER",1574.47,"Mid Atlantic"
2014,"New York","TRIGGERFISHES **",3681.48,"Mid Atlantic"
2014,"New York","TUNA, ALBACORE",36234.01,"Mid Atlantic"
2014,"New York","TUNA, BIGEYE",261801.76,"Mid Atlantic"
2014,"New York","TUNA, BLUEFIN",26655.99,"Mid Atlantic"
2014,"New York","TUNA, LITTLE TUNNY",13449.55,"Mid Atlantic"
2014,"New York","TUNA, SKIPJACK",79.11,"Mid Atlantic"
2014,"New York","TUNA, YELLOWFIN",203814.61,"Mid Atlantic"
2014,"New York","WAHOO",895.29,"Mid Atlantic"
2014,"New York","WEAKFISH",77014.88,"Mid Atlantic"
2014,"New York","WHELK, CHANNELED",345107.76,"Mid Atlantic"
2014,"New York","WHELK, KNOBBED",46477.7,"Mid Atlantic"
2014,"New York","WHELKS **",287293.3,"Mid Atlantic"
2014,"New York","WINDOWPANE",18227.95,"Mid Atlantic"
2014,"New York","AMBERJACKS **",33.53,"Mid Atlantic"
2014,"New York","ANCHOVY, BAY",18.8,"Mid Atlantic"
2014,"New York","BARRACUDAS, SPHYRAENIDAE (FAMILY) **",24.23,"Mid Atlantic"
2014,"New York","CARP, COMMON",1538.29,"Mid Atlantic"
2014,"New York","CLAM, SURF, ATLANTIC",1000419.02,"Mid Atlantic"
2014,"New York","CRABS, HERMIT, PAGURUS (GENUS) **",9108.02,"Mid Atlantic"
2014,"New York","DOLPHINFISH",8220.88,"Mid Atlantic"
2014,"New York","DRUMS **",30.33,"Mid Atlantic"
2014,"New York","ESCOLAR",252.47,"Mid Atlantic"
2014,"New York","GOOSEFISH, BLACKFIN",216.96,"Mid Atlantic"
2014,"New York","GROUPERS, SERRANIDAE (FAMILY) **",55.44,"Mid Atlantic"
2014,"New York","HADDOCK",4065.63,"Mid Atlantic"
2014,"New York","HALIBUT, ATLANTIC",214.92,"Mid Atlantic"
2014,"New York","HARVESTFISH, NORTHERN",43.17,"Mid Atlantic"
2014,"New York","HERRINGS **",436.07,"Mid Atlantic"
2014,"New York","KILLIFISHES **",461.39,"Mid Atlantic"
2014,"New York","LADYFISH",2.17,"Mid Atlantic"
2014,"New York","MULLETS **",436.91,"Mid Atlantic"
2014,"New York","NEEDLEFISH, ATLANTIC",0.72,"Mid Atlantic"
2014,"New York","OCTOPUSES **",23.64,"Mid Atlantic"
2014,"New York","PERCH, SAND",70.59,"Mid Atlantic"
2014,"New York","POMPANO, FLORIDA",8.55,"Mid Atlantic"
2014,"New York","PORGY, RED",360.07,"Mid Atlantic"
2014,"New York","POUT, OCEAN",1613.94,"Mid Atlantic"
2014,"New York","RIBBONFISHES **",7.44,"Mid Atlantic"
2014,"New York","SCULPINS **",23.82,"Mid Atlantic"
2014,"New York","SEAROBIN, NORTHERN",106.68,"Mid Atlantic"
2014,"New York","SHAD, HICKORY",66,"Mid Atlantic"
2014,"New York","SHARK, BLUE",211.1,"Mid Atlantic"
2014,"New York","SHARK, SANDBAR",2012.87,"Mid Atlantic"
2014,"New York","SHRIMP, NORTHERN",177.38,"Mid Atlantic"
2014,"New York","SHRIMPS **",61.13,"Mid Atlantic"
2014,"New York","SHRIMPS, PENAEID **",3.46,"Mid Atlantic"
2014,"New York","SKATE, BARNDOOR",464.46,"Mid Atlantic"
2014,"New York","SKATE, CLEARNOSE",126.13,"Mid Atlantic"
2014,"New York","SKATE, THORNY",1210.32,"Mid Atlantic"
2014,"New York","SMELTS **",195.3,"Mid Atlantic"
2014,"New York","SNAPPER, RED",88.09,"Mid Atlantic"
2014,"New York","SNAPPERS, LUTJANIDAE (FAMILY) **",51.93,"Mid Atlantic"
2014,"New York","SQUIDS, LOLIGINIDAE **",146856.2,"Mid Atlantic"
2014,"New York","STARGAZER, NORTHERN",2.55,"Mid Atlantic"
2014,"New York","TILEFISHES **",426489.7,"Mid Atlantic"
2014,"New York","TOADFISHES, BATRACHOIDIDAE (FAMILY) **",5767.51,"Mid Atlantic"
2014,"New York","TROUT, RAINBOW",2075.53,"Mid Atlantic"
2014,"New York","VERTEBRATES, JAWED",13825.64,"Mid Atlantic"
2014,"New York","WHELK, WAVED",98594.06,"Mid Atlantic"
2014,"New York","WRECKFISH",8.92,"Mid Atlantic"
2014,"Rhode Island","AMBERJACKS **",129.28,"S. New England"
2014,"Rhode Island","BASS, BLACK SEA",853157.62,"S. New England"
2014,"Rhode Island","BASS, STRIPED",918105.43,"S. New England"
2014,"Rhode Island","BLUEFISH",323352.69,"S. New England"
2014,"Rhode Island","BONITO, ATLANTIC",56677.99,"S. New England"
2014,"Rhode Island","BUTTERFISH",3489114.75,"S. New England"
2014,"Rhode Island","CLAM, QUAHOG, NORTHERN",4918999.75,"S. New England"
2014,"Rhode Island","CLAM, SOFT",99136.55,"S. New England"
2014,"Rhode Island","COD, ATLANTIC",368533.78,"S. New England"
2014,"Rhode Island","CONCHS **",438931.44,"S. New England"
2014,"Rhode Island","CRAB, ATLANTIC ROCK",110225.37,"S. New England"
2014,"Rhode Island","CRAB, GREEN",2479.4,"S. New England"
2014,"Rhode Island","CRAB, HORSESHOE",125030.39,"S. New England"
2014,"Rhode Island","CRAB, JONAH",3193650.99,"S. New England"
2014,"Rhode Island","CROAKER, ATLANTIC",602.97,"S. New England"
2014,"Rhode Island","CUNNER",2559.48,"S. New England"
2014,"Rhode Island","DOLPHINFISH",26082.93,"S. New England"
2014,"Rhode Island","DORY, BUCKLER",20243.31,"S. New England"
2014,"Rhode Island","EEL, AMERICAN",7306.04,"S. New England"
2014,"Rhode Island","EEL, CONGER",19686.65,"S. New England"
2014,"Rhode Island","FLOUNDER, AMERICAN PLAICE",93647.13,"S. New England"
2014,"Rhode Island","FLOUNDER, SUMMER",7040709.48,"S. New England"
2014,"Rhode Island","FLOUNDER, WINTER",909941.73,"S. New England"
2014,"Rhode Island","FLOUNDER, WITCH",11113.9,"S. New England"
2014,"Rhode Island","FLOUNDER, YELLOWTAIL",1826703.26,"S. New England"
2014,"Rhode Island","GOOSEFISH",2890469.25,"S. New England"
2014,"Rhode Island","HADDOCK",1953.61,"S. New England"
2014,"Rhode Island","HAKE, RED",205223.15,"S. New England"
2014,"Rhode Island","HAKE, SILVER",1333973.6,"S. New England"
2014,"Rhode Island","HAKE, WHITE",805.56,"S. New England"
2014,"Rhode Island","HALIBUT, ATLANTIC",3104.56,"S. New England"
2014,"Rhode Island","HERRING, ATLANTIC",2222195.96,"S. New England"
2014,"Rhode Island","KINGFISHES **",3284.97,"S. New England"
2014,"Rhode Island","LOBSTER, AMERICAN",11296604.09,"S. New England"
2014,"Rhode Island","MACKEREL, ATLANTIC",298333.88,"S. New England"
2014,"Rhode Island","MACKEREL, ATLANTIC CHUB",180819.84,"S. New England"
2014,"Rhode Island","MACKEREL, SPANISH",90.69,"S. New England"
2014,"Rhode Island","MENHADENS **",60554.34,"S. New England"
2014,"Rhode Island","MUSSEL, SEA",13741.87,"S. New England"
2014,"Rhode Island","OYSTER, EASTERN",4914665.14,"S. New England"
2014,"Rhode Island","POLLOCK",231.54,"S. New England"
2014,"Rhode Island","RAVEN, SEA",4622.11,"S. New England"
2014,"Rhode Island","SCALLOP, SEA",9910932.53,"S. New England"
2014,"Rhode Island","SCUP",3972824.01,"S. New England"
2014,"Rhode Island","SEAROBINS **",12225.29,"S. New England"
2014,"Rhode Island","SHAD, HICKORY",1017.81,"S. New England"
2014,"Rhode Island","SHARK, DOGFISH, SMOOTH",5197.1,"S. New England"
2014,"Rhode Island","SHARK, DOGFISH, SPINY",108988.56,"S. New England"
2014,"Rhode Island","SHARK, MAKO, SHORTFIN",7437.24,"S. New England"
2014,"Rhode Island","SKATE, LITTLE",818397.75,"S. New England"
2014,"Rhode Island","SKATE, WINTER",1235616.57,"S. New England"
2014,"Rhode Island","SKATES, RAJIDAE (FAMILY) **",574900.15,"S. New England"
2014,"Rhode Island","SQUID, LONGFIN LOLIGO",13482612.34,"S. New England"
2014,"Rhode Island","SQUID, SHORTFIN ILLEX",3610891.04,"S. New England"
2014,"Rhode Island","SWORDFISH",17018.16,"S. New England"
2014,"Rhode Island","TAUTOG",175918.92,"S. New England"
2014,"Rhode Island","TILEFISH, BLUELINE",2764,"S. New England"
2014,"Rhode Island","TILEFISH, GOLDEN",25414.36,"S. New England"
2014,"Rhode Island","TRIGGERFISHES **",7395.76,"S. New England"
2014,"Rhode Island","TUNA, ALBACORE",15283.54,"S. New England"
2014,"Rhode Island","TUNA, BIGEYE",299960.45,"S. New England"
2014,"Rhode Island","TUNA, LITTLE TUNNY",53953.54,"S. New England"
2014,"Rhode Island","TUNA, YELLOWFIN",128306.67,"S. New England"
2014,"Rhode Island","WAHOO",865.38,"S. New England"
2014,"Rhode Island","WEAKFISH",30270.9,"S. New England"
2014,"Rhode Island","WHELK, CHANNELED",539850.85,"S. New England"
2014,"Rhode Island","WHELK, KNOBBED",16130.59,"S. New England"
2014,"Rhode Island","CLAM, RAZOR, ATLANTIC",8.7,"S. New England"
2014,"Rhode Island","CLAM, SURF, ATLANTIC",12678.99,"S. New England"
2014,"Rhode Island","COBIA",5.75,"S. New England"
2014,"Rhode Island","CRAB, BLUE",2.28,"S. New England"
2014,"Rhode Island","CUSK",62.44,"S. New England"
2014,"Rhode Island","DRUM, BLACK",0.33,"S. New England"
2014,"Rhode Island","DRUMS **",0.49,"S. New England"
2014,"Rhode Island","ESCOLAR",21.19,"S. New England"
2014,"Rhode Island","HAKE, OFFSHORE",228.5,"S. New England"
2014,"Rhode Island","HAKES, RED AND WHITE **",12.11,"S. New England"
2014,"Rhode Island","JACK, CREVALLE",5.95,"S. New England"
2014,"Rhode Island","MACKEREL, FRIGATE",186.03,"S. New England"
2014,"Rhode Island","MACKEREL, KING",3.73,"S. New England"
2014,"Rhode Island","NEEDLEFISH, ATLANTIC",0.02,"S. New England"
2014,"Rhode Island","OPAH",5.71,"S. New England"
2014,"Rhode Island","PERIWINKLES, ATLANTIC **",91.32,"S. New England"
2014,"Rhode Island","POUT, OCEAN",708.1,"S. New England"
2014,"Rhode Island","PUFFER, NORTHERN",1.62,"S. New England"
2014,"Rhode Island","REDFISH, ACADIAN",68.14,"S. New England"
2014,"Rhode Island","SHAD, AMERICAN",105.56,"S. New England"
2014,"Rhode Island","SHARK, THRESHER",7.57,"S. New England"
2014,"Rhode Island","SHEEPSHEAD",0.35,"S. New England"
2014,"Rhode Island","SHRIMPS, MANTIS **",1280.52,"S. New England"
2014,"Rhode Island","SKATE, SMOOTH",36.17,"S. New England"
2014,"Rhode Island","SPOT",20,"S. New England"
2014,"Rhode Island","TRIGGERFISH, GRAY",0.12,"S. New England"
2014,"Rhode Island","TUNA, BLUEFIN",3083.83,"S. New England"
2014,"Rhode Island","VERTEBRATES, JAWED",10872.21,"S. New England"
2014,"Rhode Island","WINDOWPANE",2478.86,"S. New England"
2014,"Virginia","AMBERJACKS **",759.26,"Mid Atlantic"
2014,"Virginia","BASS, BLACK SEA",1317229.44,"Mid Atlantic"
2014,"Virginia","BASS, STRIPED",6164591.82,"Mid Atlantic"
2014,"Virginia","BLUEFISH",153051.5,"Mid Atlantic"
2014,"Virginia","BONITO, ATLANTIC",77.18,"Mid Atlantic"
2014,"Virginia","BUTTERFISH",18163.31,"Mid Atlantic"
2014,"Virginia","CARP, COMMON",7335.94,"Mid Atlantic"
2014,"Virginia","CATFISH, BLUE",569101.05,"Mid Atlantic"
2014,"Virginia","CATFISHES **",369919.15,"Mid Atlantic"
2014,"Virginia","CATFISHES, FORKTAIL **",2.89,"Mid Atlantic"
2014,"Virginia","CLAM, ARK, BLOOD",35254.79,"Mid Atlantic"
2014,"Virginia","CLAM, QUAHOG, NORTHERN",25317570.96,"Mid Atlantic"
2014,"Virginia","COBIA",57443.03,"Mid Atlantic"
2014,"Virginia","COMBER, PAINTED",80.07,"Mid Atlantic"
2014,"Virginia","CONCHS **",746703.46,"Mid Atlantic"
2014,"Virginia","CRAB, BLUE",26093855.52,"Mid Atlantic"
2014,"Virginia","CRAB, HORSESHOE",328067.42,"Mid Atlantic"
2014,"Virginia","CROAKER, ATLANTIC",4038738.5,"Mid Atlantic"
2014,"Virginia","DOLPHINFISH",10894.9,"Mid Atlantic"
2014,"Virginia","DRUM, BLACK",62809.93,"Mid Atlantic"
2014,"Virginia","DRUM, RED",28552.68,"Mid Atlantic"
2014,"Virginia","EEL, AMERICAN",220514.4,"Mid Atlantic"
2014,"Virginia","EEL, CONGER",11973.49,"Mid Atlantic"
2014,"Virginia","FLOUNDER, SUMMER",4565759.16,"Mid Atlantic"
2014,"Virginia","GARFISHES **",1564.82,"Mid Atlantic"
2014,"Virginia","GOOSEFISH",630819.84,"Mid Atlantic"
2014,"Virginia","HAKE, SILVER",19105.87,"Mid Atlantic"
2014,"Virginia","HARVESTFISH, NORTHERN",59073.46,"Mid Atlantic"
2014,"Virginia","HARVESTFISHES **",62948.85,"Mid Atlantic"
2014,"Virginia","JACK, CREVALLE",743.82,"Mid Atlantic"
2014,"Virginia","KINGFISHES **",124141.86,"Mid Atlantic"
2014,"Virginia","LOBSTER, AMERICAN",59617.57,"Mid Atlantic"
2014,"Virginia","MACKEREL, ATLANTIC",1898.62,"Mid Atlantic"
2014,"Virginia","MACKEREL, KING",299.07,"Mid Atlantic"
2014,"Virginia","MACKEREL, SPANISH",10894.9,"Mid Atlantic"
2014,"Virginia","MENHADENS **",25127472.17,"Mid Atlantic"
2014,"Virginia","MULLETS **",9318.5,"Mid Atlantic"
2014,"Virginia","OYSTER, EASTERN",28072771.91,"Mid Atlantic"
2014,"Virginia","PERCH, WHITE",77703.71,"Mid Atlantic"
2014,"Virginia","PERCH, YELLOW",403.26,"Mid Atlantic"
2014,"Virginia","POMPANO, FLORIDA",1060.26,"Mid Atlantic"
2014,"Virginia","PUFFER, NORTHERN",117635.6,"Mid Atlantic"
2014,"Virginia","RIBBONFISHES **",5909.08,"Mid Atlantic"
2014,"Virginia","SCALLOP, SEA",32456627.82,"Mid Atlantic"
2014,"Virginia","SCUP",353861.89,"Mid Atlantic"
2014,"Virginia","SEAROBINS **",144.71,"Mid Atlantic"
2014,"Virginia","SEATROUT, SPOTTED",163302.91,"Mid Atlantic"
2014,"Virginia","SHAD, AMERICAN",1098.85,"Mid Atlantic"
2014,"Virginia","SHAD, GIZZARD",149360.37,"Mid Atlantic"
2014,"Virginia","SHAD, HICKORY",1342.93,"Mid Atlantic"
2014,"Virginia","SHARK, BLACKTIP",55.96,"Mid Atlantic"
2014,"Virginia","SHARK, DOGFISH, SMOOTH",132617.17,"Mid Atlantic"
2014,"Virginia","SHARK, DOGFISH, SPINY",416806.88,"Mid Atlantic"
2014,"Virginia","SHARK, MAKO, SHORTFIN",10337.28,"Mid Atlantic"
